count_id,store_id,sku_id,count_timestamp,physical_quantity_counted,system_quantity_at_count,variance_units,variance_dollars,count_type,counted_by_employee_id
388,1,42,2025-04-18 00:00:00,47,47,0,0.0,partial,10001
389,1,83,2025-04-18 00:00:00,34,34,0,0.0,partial,10001
390,1,102,2025-04-18 00:00:00,34,34,0,0.0,partial,10001
391,2,87,2024-11-01 00:00:00,14,14,0,0.0,spot,10002
392,2,144,2024-11-01 00:00:00,37,38,-1,-4.16,spot,10002
393,2,81,2024-11-01 00:00:00,43,43,0,0.0,spot,10002
394,2,199,2024-11-01 00:00:00,26,28,-2,-29.6,partial,10002
395,2,175,2024-11-01 00:00:00,57,59,-2,-25.44,spot,10002
396,2,33,2024-11-01 00:00:00,21,22,-1,-4.37,spot,10002
397,2,101,2024-11-01 00:00:00,35,35,0,0.0,full,10002
398,2,138,2024-11-01 00:00:00,25,26,-1,-1.9,spot,10002
399,2,71,2024-11-01 00:00:00,13,14,-1,-7.16,spot,10002
400,2,105,2024-11-01 00:00:00,31,31,0,0.0,full,10002
401,2,119,2024-11-01 00:00:00,8,8,0,0.0,partial,10002
402,2,64,2024-11-01 00:00:00,38,41,-3,-10.26,spot,10002
403,2,183,2024-11-01 00:00:00,32,33,-1,-10.83,spot,10002
404,2,167,2024-11-01 00:00:00,14,15,-1,-2.7,partial,10002
405,2,176,2024-11-01 00:00:00,38,38,0,0.0,partial,10002
406,2,40,2024-11-01 00:00:00,31,32,-1,-1.51,partial,10002
407,2,149,2024-11-01 00:00:00,25,26,-1,-5.33,spot,10002
408,2,117,2024-11-01 00:00:00,42,43,-1,-9.2,full,10002
409,2,83,2024-11-01 00:00:00,38,39,-1,-7.19,partial,10002
410,2,91,2024-11-01 00:00:00,55,57,-2,-15.5,partial,10002
411,2,129,2024-11-01 00:00:00,29,29,0,0.0,partial,10002
412,2,41,2024-11-01 00:00:00,47,47,0,0.0,partial,10002
413,2,163,2024-11-01 00:00:00,49,51,-2,-31.06,partial,10002
414,2,18,2024-11-01 00:00:00,25,26,-1,-7.14,spot,10002
415,2,9,2024-11-01 00:00:00,31,31,0,0.0,partial,10002
416,2,69,2024-11-01 00:00:00,43,44,-1,-2.37,partial,10002
417,2,23,2024-11-01 00:00:00,18,19,-1,-4.38,partial,10002
418,2,60,2024-11-01 00:00:00,18,19,-1,-9.33,partial,10002
419,2,139,2024-11-01 00:00:00,10,10,0,0.0,spot,10002
420,2,6,2024-11-01 00:00:00,22,22,0,0.0,full,10002
421,2,15,2024-12-01 00:00:00,35,36,-1,-11.72,partial,10002
422,2,36,2024-12-01 00:00:00,19,20,-1,-3.75,spot,10002
423,2,152,2024-12-01 00:00:00,31,33,-2,-25.24,spot,10002
424,2,54,2024-12-01 00:00:00,58,59,-1,-3.05,partial,10002
425,2,167,2024-12-01 00:00:00,26,26,0,0.0,partial,10002
426,2,143,2024-12-01 00:00:00,14,15,-1,-15.32,spot,10002
427,2,183,2024-12-01 00:00:00,46,47,-1,-10.83,spot,10002
428,2,191,2024-12-01 00:00:00,45,46,-1,-11.49,spot,10002
429,2,69,2024-12-01 00:00:00,34,37,-3,-7.11,partial,10002
430,2,31,2024-12-01 00:00:00,34,35,-1,-13.24,spot,10002
431,2,27,2024-12-01 00:00:00,44,45,-1,-3.5,partial,10002
432,2,114,2024-12-01 00:00:00,48,50,-2,-7.7,partial,10002
433,2,1,2024-12-01 00:00:00,42,44,-2,-24.36,spot,10002
434,2,144,2024-12-01 00:00:00,32,33,-1,-4.16,partial,10002
435,2,68,2024-12-01 00:00:00,21,22,-1,-4.77,spot,10002
436,2,180,2024-12-01 00:00:00,36,36,0,0.0,spot,10002
437,2,125,2024-12-01 00:00:00,11,11,0,0.0,partial,10002
438,2,86,2024-12-01 00:00:00,34,36,-2,-22.98,spot,10002
439,2,96,2024-12-01 00:00:00,36,40,-4,-7.0,spot,10002
440,2,20,2024-12-01 00:00:00,40,42,-2,-8.44,full,10002
441,2,6,2024-12-01 00:00:00,16,15,1,5.49,partial,10002
442,2,40,2024-12-01 00:00:00,54,56,-2,-3.02,spot,10002
443,2,179,2024-12-01 00:00:00,14,14,0,0.0,spot,10002
444,2,133,2024-12-01 00:00:00,33,34,-1,-1.74,partial,10002
445,2,148,2024-12-01 00:00:00,14,15,-1,-1.19,spot,10002
446,2,58,2024-12-01 00:00:00,19,19,0,0.0,partial,10002
447,2,22,2024-12-01 00:00:00,45,45,0,0.0,full,10002
448,2,106,2024-12-01 00:00:00,15,16,-1,-15.8,partial,10002
449,2,130,2024-12-01 00:00:00,41,42,-1,-1.88,spot,10002
450,2,198,2024-12-01 00:00:00,51,53,-2,-22.6,spot,10002
451,2,29,2024-12-31 00:00:00,43,45,-2,-34.56,partial,10002
452,2,46,2024-12-31 00:00:00,23,23,0,0.0,partial,10002
453,2,27,2024-12-31 00:00:00,27,28,-1,-3.5,partial,10002
454,2,74,2024-12-31 00:00:00,43,45,-2,-6.82,partial,10002
455,2,157,2024-12-31 00:00:00,9,10,-1,-11.84,spot,10002
456,2,178,2024-12-31 00:00:00,33,33,0,0.0,partial,10002
457,2,85,2024-12-31 00:00:00,10,10,0,0.0,spot,10002
458,2,187,2024-12-31 00:00:00,10,11,-1,-13.26,spot,10002
459,2,197,2024-12-31 00:00:00,44,44,0,0.0,partial,10002
460,2,134,2024-12-31 00:00:00,41,44,-3,-24.99,spot,10002
461,2,87,2024-12-31 00:00:00,32,34,-2,-21.06,partial,10002
462,2,94,2024-12-31 00:00:00,42,43,-1,-17.22,partial,10002
463,2,82,2024-12-31 00:00:00,53,53,0,0.0,partial,10002
464,2,71,2024-12-31 00:00:00,15,16,-1,-7.16,full,10002
465,2,131,2024-12-31 00:00:00,15,15,0,0.0,spot,10002
466,2,4,2024-12-31 00:00:00,34,35,-1,-6.14,full,10002
467,2,175,2024-12-31 00:00:00,10,10,0,0.0,full,10002
468,2,123,2024-12-31 00:00:00,43,44,-1,-16.27,partial,10002
469,2,7,2024-12-31 00:00:00,45,48,-3,-52.68,partial,10002
470,2,28,2024-12-31 00:00:00,50,51,-1,-2.95,spot,10002
471,2,64,2024-12-31 00:00:00,22,23,-1,-3.42,partial,10002
472,2,121,2024-12-31 00:00:00,46,47,-1,-17.44,partial,10002
473,2,195,2024-12-31 00:00:00,53,54,-1,-3.51,partial,10002
474,2,78,2024-12-31 00:00:00,38,39,-1,-15.71,spot,10002
475,2,138,2024-12-31 00:00:00,36,35,1,1.9,full,10002
476,2,183,2024-12-31 00:00:00,31,30,1,10.83,partial,10002
477,2,67,2024-12-31 00:00:00,16,18,-2,-26.66,partial,10002
478,2,44,2024-12-31 00:00:00,25,27,-2,-28.9,partial,10002
479,2,18,2024-12-31 00:00:00,13,14,-1,-7.14,partial,10002
480,2,31,2024-12-31 00:00:00,13,13,0,0.0,spot,10002
481,2,130,2025-01-30 00:00:00,50,52,-2,-3.76,spot,10002
482,2,17,2025-01-30 00:00:00,13,13,0,0.0,partial,10002
483,2,15,2025-01-30 00:00:00,11,11,0,0.0,partial,10002
484,2,111,2025-01-30 00:00:00,12,14,-2,-5.6,partial,10002
485,2,141,2025-01-30 00:00:00,46,47,-1,-8.31,spot,10002
486,2,79,2025-01-30 00:00:00,38,40,-2,-10.6,partial,10002
487,2,38,2025-01-30 00:00:00,8,8,0,0.0,partial,10002
488,2,131,2025-01-30 00:00:00,20,20,0,0.0,spot,10002
489,2,81,2025-01-30 00:00:00,13,14,-1,-14.51,partial,10002
490,2,166,2025-01-30 00:00:00,41,42,-1,-7.58,spot,10002
491,2,95,2025-01-30 00:00:00,40,41,-1,-11.64,spot,10002
492,2,105,2025-01-30 00:00:00,10,11,-1,-13.14,spot,10002
493,2,74,2025-01-30 00:00:00,10,11,-1,-3.41,full,10002
494,2,66,2025-01-30 00:00:00,14,14,0,0.0,partial,10002
495,2,83,2025-01-30 00:00:00,24,24,0,0.0,spot,10002
496,2,126,2025-01-30 00:00:00,19,19,0,0.0,partial,10002
497,2,40,2025-01-30 00:00:00,26,27,-1,-1.51,partial,10002
498,2,69,2025-01-30 00:00:00,29,29,0,0.0,partial,10002
499,2,60,2025-01-30 00:00:00,20,20,0,0.0,spot,10002
500,2,30,2025-01-30 00:00:00,57,59,-2,-33.78,partial,10002
501,2,125,2025-01-30 00:00:00,36,36,0,0.0,spot,10002
502,2,160,2025-01-30 00:00:00,41,43,-2,-4.56,partial,10002
503,2,96,2025-01-30 00:00:00,24,26,-2,-3.5,spot,10002
504,2,171,2025-01-30 00:00:00,35,37,-2,-23.5,spot,10002
505,2,32,2025-01-30 00:00:00,44,45,-1,-2.89,spot,10002
506,2,54,2025-01-30 00:00:00,39,40,-1,-3.05,spot,10002
507,2,98,2025-01-30 00:00:00,29,29,0,0.0,spot,10002
508,2,123,2025-01-30 00:00:00,12,12,0,0.0,partial,10002
509,2,113,2025-01-30 00:00:00,9,10,-1,-16.25,full,10002
510,2,107,2025-01-30 00:00:00,30,31,-1,-1.85,spot,10002
511,2,128,2025-03-01 00:00:00,19,20,-1,-11.37,full,10002
512,2,142,2025-03-01 00:00:00,23,24,-1,-3.42,full,10002
513,2,80,2025-03-01 00:00:00,7,8,-1,-16.35,spot,10002
514,2,137,2025-03-01 00:00:00,24,24,0,0.0,partial,10002
515,2,88,2025-03-01 00:00:00,27,28,-1,-1.69,spot,10002
516,2,43,2025-03-01 00:00:00,55,55,0,0.0,spot,10002
517,2,101,2025-03-01 00:00:00,48,51,-3,-30.12,partial,10002
518,2,147,2025-03-01 00:00:00,24,27,-3,-9.39,full,10002
519,2,157,2025-03-01 00:00:00,46,48,-2,-23.68,partial,10002
520,2,186,2025-03-01 00:00:00,44,45,-1,-2.77,spot,10002
521,2,90,2025-03-01 00:00:00,20,21,-1,-11.58,partial,10002
522,2,138,2025-03-01 00:00:00,14,13,1,1.9,partial,10002
523,2,58,2025-03-01 00:00:00,58,59,-1,-4.34,partial,10002
524,2,164,2025-03-01 00:00:00,16,16,0,0.0,full,10002
525,2,52,2025-03-01 00:00:00,55,56,-1,-3.75,partial,10002
526,2,169,2025-03-01 00:00:00,56,58,-2,-8.98,partial,10002
527,2,78,2025-03-01 00:00:00,29,30,-1,-15.71,partial,10002
528,2,166,2025-03-01 00:00:00,54,54,0,0.0,full,10002
529,2,156,2025-03-01 00:00:00,58,59,-1,-5.62,spot,10002
530,2,174,2025-03-01 00:00:00,50,50,0,0.0,partial,10002
531,2,119,2025-03-01 00:00:00,43,43,0,0.0,partial,10002
532,2,134,2025-03-01 00:00:00,10,9,1,8.33,spot,10002
533,2,96,2025-03-01 00:00:00,33,35,-2,-3.5,partial,10002
534,2,62,2025-03-01 00:00:00,10,11,-1,-1.71,spot,10002
535,2,67,2025-03-01 00:00:00,42,45,-3,-39.99,full,10002
536,2,191,2025-03-01 00:00:00,47,48,-1,-11.49,partial,10002
537,2,41,2025-03-01 00:00:00,28,29,-1,-11.4,partial,10002
538,2,200,2025-03-01 00:00:00,36,36,0,0.0,spot,10002
539,2,61,2025-03-01 00:00:00,19,20,-1,-6.79,partial,10002
540,2,70,2025-03-01 00:00:00,7,8,-1,-16.27,spot,10002
541,2,184,2025-03-31 00:00:00,41,42,-1,-12.1,spot,10002
542,2,47,2025-03-31 00:00:00,24,25,-1,-3.54,spot,10002
543,2,188,2025-03-31 00:00:00,48,51,-3,-51.21,spot,10002
544,2,181,2025-03-31 00:00:00,47,49,-2,-18.42,partial,10002
545,2,64,2025-03-31 00:00:00,47,48,-1,-3.42,partial,10002
546,2,199,2025-03-31 00:00:00,30,31,-1,-14.8,partial,10002
547,2,19,2025-03-31 00:00:00,24,25,-1,-10.77,partial,10002
548,2,7,2025-03-31 00:00:00,26,28,-2,-35.12,partial,10002
549,2,10,2025-03-31 00:00:00,29,30,-1,-17.39,partial,10002
550,2,155,2025-03-31 00:00:00,25,26,-1,-17.21,spot,10002
551,2,110,2025-03-31 00:00:00,53,55,-2,-17.16,full,10002
552,2,116,2025-03-31 00:00:00,37,38,-1,-2.97,partial,10002
553,2,109,2025-03-31 00:00:00,14,14,0,0.0,full,10002
554,2,22,2025-03-31 00:00:00,10,10,0,0.0,partial,10002
555,2,170,2025-03-31 00:00:00,17,18,-1,-10.32,partial,10002
556,2,35,2025-03-31 00:00:00,40,41,-1,-9.78,partial,10002
557,2,129,2025-03-31 00:00:00,38,38,0,0.0,partial,10002
558,2,156,2025-03-31 00:00:00,27,29,-2,-11.24,partial,10002
559,2,190,2025-03-31 00:00:00,33,33,0,0.0,spot,10002
560,2,177,2025-03-31 00:00:00,51,51,0,0.0,partial,10002
561,2,165,2025-03-31 00:00:00,26,28,-2,-3.04,partial,10002
562,2,194,2025-03-31 00:00:00,25,25,0,0.0,full,10002
563,2,138,2025-03-31 00:00:00,40,41,-1,-1.9,full,10002
564,2,51,2025-03-31 00:00:00,44,44,0,0.0,spot,10002
565,2,37,2025-03-31 00:00:00,25,25,0,0.0,partial,10002
566,2,136,2025-03-31 00:00:00,38,38,0,0.0,partial,10002
567,2,157,2025-03-31 00:00:00,45,47,-2,-23.68,spot,10002
568,2,78,2025-03-31 00:00:00,35,35,0,0.0,spot,10002
569,2,133,2025-03-31 00:00:00,44,44,0,0.0,spot,10002
570,2,113,2025-03-31 00:00:00,36,37,-1,-16.25,partial,10002
571,2,164,2025-04-30 00:00:00,33,34,-1,-5.67,spot,10002
572,2,78,2025-04-30 00:00:00,8,8,0,0.0,partial,10002
573,2,97,2025-04-30 00:00:00,40,41,-1,-12.06,partial,10002
574,2,151,2025-04-30 00:00:00,32,33,-1,-1.54,spot,10002
575,2,122,2025-04-30 00:00:00,12,13,-1,-2.77,spot,10002
576,2,52,2025-04-30 00:00:00,48,48,0,0.0,spot,10002
577,2,136,2025-04-30 00:00:00,26,27,-1,-2.8,spot,10002
578,2,101,2025-04-30 00:00:00,52,54,-2,-20.08,spot,10002
579,2,131,2025-04-30 00:00:00,36,37,-1,-16.42,spot,10002
580,2,33,2025-04-30 00:00:00,35,36,-1,-4.37,partial,10002
581,2,9,2025-04-30 00:00:00,9,10,-1,-4.03,full,10002
582,2,104,2025-04-30 00:00:00,42,43,-1,-15.07,partial,10002
583,2,90,2025-04-30 00:00:00,21,21,0,0.0,full,10002
584,2,190,2025-04-30 00:00:00,28,29,-1,-15.64,partial,10002
585,2,28,2025-04-30 00:00:00,14,13,1,2.95,partial,10002
586,2,182,2025-04-30 00:00:00,21,22,-1,-13.22,partial,10002
587,2,18,2025-04-30 00:00:00,33,32,1,7.14,spot,10002
588,2,126,2025-04-30 00:00:00,25,25,0,0.0,spot,10002
589,2,46,2025-04-30 00:00:00,56,58,-2,-5.06,full,10002
590,2,140,2025-04-30 00:00:00,8,8,0,0.0,spot,10002
591,2,172,2025-04-30 00:00:00,21,22,-1,-2.85,spot,10002
592,2,192,2025-04-30 00:00:00,18,19,-1,-4.82,partial,10002
593,2,63,2025-04-30 00:00:00,46,48,-2,-10.04,partial,10002
594,2,48,2025-04-30 00:00:00,21,22,-1,-10.9,spot,10002
595,2,6,2025-04-30 00:00:00,36,36,0,0.0,spot,10002
596,2,113,2025-04-30 00:00:00,32,34,-2,-32.5,spot,10002
597,2,197,2025-04-30 00:00:00,42,43,-1,-14.02,partial,10002
598,2,170,2025-04-30 00:00:00,16,16,0,0.0,partial,10002
599,2,91,2025-04-30 00:00:00,28,28,0,0.0,full,10002
600,2,16,2025-04-30 00:00:00,49,50,-1,-2.93,partial,10002
601,3,145,2024-11-01 00:00:00,54,58,-4,-71.64,partial,10003
602,3,140,2024-11-01 00:00:00,28,31,-3,-12.84,spot,10003
603,3,148,2024-11-01 00:00:00,41,47,-6,-7.14,spot,10003
604,3,167,2024-11-01 00:00:00,57,58,-1,-2.7,spot,10003
605,3,18,2024-11-01 00:00:00,8,9,-1,-7.14,partial,10003
606,3,90,2024-11-01 00:00:00,22,23,-1,-11.58,partial,10003
607,3,166,2024-11-01 00:00:00,32,35,-3,-22.74,partial,10003
608,3,106,2024-11-01 00:00:00,35,41,-6,-94.8,partial,10003
609,3,59,2024-11-01 00:00:00,32,34,-2,-23.76,partial,10003
610,3,57,2024-11-01 00:00:00,18,19,-1,-16.16,spot,10003
611,3,3,2024-11-01 00:00:00,30,36,-6,-41.88,partial,10003
612,3,171,2024-11-01 00:00:00,24,31,-7,-82.25,partial,10003
613,3,62,2024-11-01 00:00:00,30,35,-5,-8.55,spot,10003
614,3,45,2024-11-01 00:00:00,22,23,-1,-17.32,partial,10003
615,3,38,2024-11-01 00:00:00,15,16,-1,-12.39,partial,10003
616,3,184,2024-11-01 00:00:00,14,14,0,0.0,partial,10003
617,3,152,2024-11-01 00:00:00,55,58,-3,-37.86,spot,10003
618,3,108,2024-11-01 00:00:00,23,26,-3,-43.56,spot,10003
619,3,115,2024-11-01 00:00:00,49,54,-5,-50.2,spot,10003
620,3,23,2024-11-01 00:00:00,43,46,-3,-13.14,spot,10003
621,3,118,2024-11-01 00:00:00,52,58,-6,-50.4,full,10003
622,3,41,2024-11-01 00:00:00,9,9,0,0.0,partial,10003
623,3,199,2024-11-01 00:00:00,38,43,-5,-74.0,partial,10003
624,3,17,2024-11-01 00:00:00,56,59,-3,-6.96,partial,10003
625,3,91,2024-11-01 00:00:00,10,12,-2,-15.5,partial,10003
626,3,163,2024-11-01 00:00:00,50,55,-5,-77.65,partial,10003
627,3,183,2024-11-01 00:00:00,21,22,-1,-10.83,full,10003
628,3,112,2024-11-01 00:00:00,47,50,-3,-25.11,partial,10003
629,3,34,2024-11-01 00:00:00,26,29,-3,-50.04,spot,10003
630,3,143,2024-11-01 00:00:00,9,11,-2,-30.64,partial,10003
631,3,69,2024-12-01 00:00:00,24,36,-12,-28.44,partial,10003
632,3,40,2024-12-01 00:00:00,14,17,-3,-4.53,spot,10003
633,3,171,2024-12-01 00:00:00,47,57,-10,-117.5,partial,10003
634,3,170,2024-12-01 00:00:00,33,34,-1,-10.32,spot,10003
635,3,35,2024-12-01 00:00:00,28,29,-1,-9.78,spot,10003
636,3,195,2024-12-01 00:00:00,48,50,-2,-7.02,spot,10003
637,3,144,2024-12-01 00:00:00,14,15,-1,-4.16,partial,10003
638,3,41,2024-12-01 00:00:00,15,16,-1,-11.4,partial,10003
639,3,159,2024-12-01 00:00:00,21,21,0,0.0,partial,10003
640,3,167,2024-12-01 00:00:00,55,56,-1,-2.7,partial,10003
641,3,127,2024-12-01 00:00:00,40,46,-6,-46.32,spot,10003
642,3,134,2024-12-01 00:00:00,36,39,-3,-24.99,spot,10003
643,3,47,2024-12-01 00:00:00,38,40,-2,-7.08,spot,10003
644,3,23,2024-12-01 00:00:00,11,11,0,0.0,full,10003
645,3,175,2024-12-01 00:00:00,47,56,-9,-114.48,spot,10003
646,3,143,2024-12-01 00:00:00,27,33,-6,-91.92,partial,10003
647,3,20,2024-12-01 00:00:00,10,11,-1,-4.22,spot,10003
648,3,25,2024-12-01 00:00:00,17,19,-2,-14.28,spot,10003
649,3,125,2024-12-01 00:00:00,9,9,0,0.0,partial,10003
650,3,131,2024-12-01 00:00:00,21,24,-3,-49.26,partial,10003
651,3,53,2024-12-01 00:00:00,14,15,-1,-8.08,spot,10003
652,3,86,2024-12-01 00:00:00,7,8,-1,-11.49,partial,10003
653,3,52,2024-12-01 00:00:00,34,34,0,0.0,spot,10003
654,3,118,2024-12-01 00:00:00,11,13,-2,-16.8,partial,10003
655,3,101,2024-12-01 00:00:00,41,43,-2,-20.08,partial,10003
656,3,152,2024-12-01 00:00:00,11,13,-2,-25.24,partial,10003
657,3,64,2024-12-01 00:00:00,46,53,-7,-23.94,spot,10003
658,3,113,2024-12-01 00:00:00,46,52,-6,-97.5,partial,10003
659,3,146,2024-12-01 00:00:00,36,46,-10,-48.2,partial,10003
660,3,132,2024-12-01 00:00:00,16,17,-1,-8.29,full,10003
661,3,13,2024-12-31 00:00:00,35,40,-5,-63.2,spot,10003
662,3,16,2024-12-31 00:00:00,19,21,-2,-5.86,spot,10003
663,3,126,2024-12-31 00:00:00,35,36,-1,-15.75,spot,10003
664,3,122,2024-12-31 00:00:00,14,14,0,0.0,full,10003
665,3,95,2024-12-31 00:00:00,7,8,-1,-11.64,partial,10003
666,3,193,2024-12-31 00:00:00,42,43,-1,-2.27,partial,10003
667,3,113,2024-12-31 00:00:00,39,40,-1,-16.25,spot,10003
668,3,70,2024-12-31 00:00:00,25,32,-7,-113.89,partial,10003
669,3,109,2024-12-31 00:00:00,33,38,-5,-53.95,spot,10003
670,3,73,2024-12-31 00:00:00,43,56,-13,-176.41,spot,10003
671,3,158,2024-12-31 00:00:00,40,54,-14,-81.34,spot,10003
672,3,105,2024-12-31 00:00:00,10,13,-3,-39.42,full,10003
673,3,9,2024-12-31 00:00:00,25,27,-2,-8.06,spot,10003
674,3,19,2024-12-31 00:00:00,40,42,-2,-21.54,spot,10003
675,3,168,2024-12-31 00:00:00,41,46,-5,-2.6,spot,10003
676,3,63,2024-12-31 00:00:00,35,40,-5,-25.1,partial,10003
677,3,195,2024-12-31 00:00:00,26,29,-3,-10.53,full,10003
678,3,11,2024-12-31 00:00:00,32,34,-2,-6.72,partial,10003
679,3,50,2024-12-31 00:00:00,13,14,-1,-15.5,spot,10003
680,3,90,2024-12-31 00:00:00,28,29,-1,-11.58,partial,10003
681,3,54,2024-12-31 00:00:00,50,52,-2,-6.1,partial,10003
682,3,114,2024-12-31 00:00:00,25,29,-4,-15.4,partial,10003
683,3,160,2024-12-31 00:00:00,14,18,-4,-9.12,partial,10003
684,3,121,2024-12-31 00:00:00,17,18,-1,-17.44,partial,10003
685,3,75,2024-12-31 00:00:00,38,40,-2,-19.28,partial,10003
686,3,96,2024-12-31 00:00:00,45,59,-14,-24.5,partial,10003
687,3,171,2024-12-31 00:00:00,38,41,-3,-35.25,partial,10003
688,3,140,2024-12-31 00:00:00,57,59,-2,-8.56,partial,10003
689,3,80,2024-12-31 00:00:00,23,25,-2,-32.7,spot,10003
690,3,143,2024-12-31 00:00:00,34,36,-2,-30.64,partial,10003
691,3,123,2025-01-30 00:00:00,15,16,-1,-16.27,partial,10003
692,3,132,2025-01-30 00:00:00,46,49,-3,-24.87,partial,10003
693,3,127,2025-01-30 00:00:00,12,15,-3,-23.16,partial,10003
694,3,153,2025-01-30 00:00:00,58,59,-1,-2.07,partial,10003
695,3,26,2025-01-30 00:00:00,9,9,0,0.0,partial,10003
696,3,60,2025-01-30 00:00:00,39,44,-5,-46.65,partial,10003
697,3,36,2025-01-30 00:00:00,35,45,-10,-37.5,partial,10003
698,3,100,2025-01-30 00:00:00,37,46,-9,-6.48,partial,10003
699,3,95,2025-01-30 00:00:00,38,39,-1,-11.64,partial,10003
700,3,68,2025-01-30 00:00:00,27,30,-3,-14.31,partial,10003
701,3,92,2025-01-30 00:00:00,20,24,-4,-39.48,spot,10003
702,3,87,2025-01-30 00:00:00,7,8,-1,-10.53,partial,10003
703,3,43,2025-01-30 00:00:00,19,25,-6,-10.98,partial,10003
704,3,179,2025-01-30 00:00:00,33,42,-9,-157.95,spot,10003
705,3,146,2025-01-30 00:00:00,12,12,0,0.0,partial,10003
706,3,196,2025-01-30 00:00:00,43,54,-11,-134.86,spot,10003
707,3,77,2025-01-30 00:00:00,25,26,-1,-4.97,partial,10003
708,3,102,2025-01-30 00:00:00,24,25,-1,-9.4,full,10003
709,3,41,2025-01-30 00:00:00,25,28,-3,-34.2,partial,10003
710,3,79,2025-01-30 00:00:00,21,22,-1,-5.3,spot,10003
711,3,139,2025-01-30 00:00:00,16,18,-2,-23.32,partial,10003
712,3,23,2025-01-30 00:00:00,13,14,-1,-4.38,spot,10003
713,3,198,2025-01-30 00:00:00,22,26,-4,-45.2,spot,10003
714,3,181,2025-01-30 00:00:00,11,13,-2,-18.42,spot,10003
715,3,162,2025-01-30 00:00:00,19,22,-3,-17.16,partial,10003
716,3,39,2025-01-30 00:00:00,14,16,-2,-3.28,full,10003
717,3,70,2025-01-30 00:00:00,30,36,-6,-97.62,partial,10003
718,3,86,2025-01-30 00:00:00,51,59,-8,-91.92,partial,10003
719,3,193,2025-01-30 00:00:00,39,44,-5,-11.35,partial,10003
720,3,126,2025-01-30 00:00:00,27,29,-2,-31.5,spot,10003
721,3,190,2025-03-01 00:00:00,41,45,-4,-62.56,spot,10003
722,3,130,2025-03-01 00:00:00,9,9,0,0.0,partial,10003
723,3,24,2025-03-01 00:00:00,28,28,0,0.0,partial,10003
724,3,27,2025-03-01 00:00:00,15,17,-2,-7.0,partial,10003
725,3,26,2025-03-01 00:00:00,45,48,-3,-11.07,partial,10003
726,3,69,2025-03-01 00:00:00,8,10,-2,-4.74,spot,10003
727,3,153,2025-03-01 00:00:00,42,45,-3,-6.21,spot,10003
728,3,111,2025-03-01 00:00:00,16,16,0,0.0,partial,10003
729,3,25,2025-03-01 00:00:00,44,47,-3,-21.42,partial,10003
730,3,55,2025-03-01 00:00:00,7,8,-1,-15.94,full,10003
731,3,150,2025-03-01 00:00:00,34,42,-8,-65.76,spot,10003
732,3,133,2025-03-01 00:00:00,11,11,0,0.0,spot,10003
733,3,53,2025-03-01 00:00:00,23,25,-2,-16.16,partial,10003
734,3,183,2025-03-01 00:00:00,14,16,-2,-21.66,partial,10003
735,3,18,2025-03-01 00:00:00,27,31,-4,-28.56,partial,10003
736,3,198,2025-03-01 00:00:00,19,21,-2,-22.6,partial,10003
737,3,93,2025-03-01 00:00:00,8,9,-1,-5.16,spot,10003
738,3,167,2025-03-01 00:00:00,42,50,-8,-21.6,partial,10003
739,3,200,2025-03-01 00:00:00,16,16,0,0.0,partial,10003
740,3,16,2025-03-01 00:00:00,28,32,-4,-11.72,partial,10003
741,3,29,2025-03-01 00:00:00,39,48,-9,-155.52,partial,10003
742,3,51,2025-03-01 00:00:00,28,31,-3,-26.34,partial,10003
743,3,37,2025-03-01 00:00:00,48,51,-3,-23.61,partial,10003
744,3,173,2025-03-01 00:00:00,46,59,-13,-16.51,full,10003
745,3,75,2025-03-01 00:00:00,44,48,-4,-38.56,partial,10003
746,3,60,2025-03-01 00:00:00,27,27,0,0.0,spot,10003
747,3,20,2025-03-01 00:00:00,30,32,-2,-8.44,partial,10003
748,3,175,2025-03-01 00:00:00,54,58,-4,-50.88,spot,10003
749,3,140,2025-03-01 00:00:00,35,37,-2,-8.56,spot,10003
750,3,90,2025-03-01 00:00:00,25,27,-2,-23.16,spot,10003
751,3,49,2025-03-31 00:00:00,14,17,-3,-46.35,partial,10003
752,3,23,2025-03-31 00:00:00,50,51,-1,-4.38,partial,10003
753,3,123,2025-03-31 00:00:00,30,33,-3,-48.81,partial,10003
754,3,196,2025-03-31 00:00:00,23,25,-2,-24.52,full,10003
755,3,189,2025-03-31 00:00:00,11,14,-3,-6.63,partial,10003
756,3,27,2025-03-31 00:00:00,55,58,-3,-10.5,spot,10003
757,3,148,2025-03-31 00:00:00,42,47,-5,-5.95,spot,10003
758,3,163,2025-03-31 00:00:00,46,47,-1,-15.53,partial,10003
759,3,53,2025-03-31 00:00:00,41,45,-4,-32.32,partial,10003
760,3,183,2025-03-31 00:00:00,7,8,-1,-10.83,partial,10003
761,3,57,2025-03-31 00:00:00,53,57,-4,-64.64,full,10003
762,3,72,2025-03-31 00:00:00,12,15,-3,-29.97,spot,10003
763,3,76,2025-03-31 00:00:00,14,16,-2,-4.94,spot,10003
764,3,162,2025-03-31 00:00:00,25,27,-2,-11.44,spot,10003
765,3,154,2025-03-31 00:00:00,42,47,-5,-10.25,spot,10003
766,3,18,2025-03-31 00:00:00,32,37,-5,-35.7,full,10003
767,3,51,2025-03-31 00:00:00,53,59,-6,-52.68,spot,10003
768,3,136,2025-03-31 00:00:00,30,35,-5,-14.0,partial,10003
769,3,178,2025-03-31 00:00:00,45,48,-3,-49.71,partial,10003
