store_id,date,local_crime_index,local_unemployment_rate,weather_summary,is_holiday
4,2025-03-15,30,3.16,clear,False
4,2025-03-16,17,2.9,cloudy,False
4,2025-03-17,48,3.26,clear,False
4,2025-03-18,37,3.56,snow,False
4,2025-03-19,27,3.25,clear,False
4,2025-03-20,28,3.34,clear,False
4,2025-03-21,38,3.32,clear,False
4,2025-03-22,22,3.11,clear,False
4,2025-03-23,41,2.85,rain,False
4,2025-03-24,37,3.33,clear,False
4,2025-03-25,39,2.99,clear,False
4,2025-03-26,38,3.37,cloudy,False
4,2025-03-27,29,3.38,rain,False
4,2025-03-28,28,2.93,clear,False
4,2025-03-29,41,3.22,clear,False
4,2025-03-30,41,3.27,cloudy,False
4,2025-03-31,25,2.96,clear,False
4,2025-04-01,36,3.15,clear,False
4,2025-04-02,33,3.68,clear,False
4,2025-04-03,19,3.43,clear,False
4,2025-04-04,48,2.55,rain,False
4,2025-04-05,35,3.08,cloudy,False
4,2025-04-06,46,3.42,clear,False
4,2025-04-07,37,3.6,cloudy,False
4,2025-04-08,42,3.41,clear,False
4,2025-04-09,32,3.64,clear,False
4,2025-04-10,40,3.7,clear,False
4,2025-04-11,33,3.15,snow,False
4,2025-04-12,39,2.79,rain,False
4,2025-04-13,45,3.8,storm,False
4,2025-04-14,35,3.07,cloudy,False
4,2025-04-15,32,3.01,cloudy,False
4,2025-04-16,32,3.01,clear,False
4,2025-04-17,33,3.3,clear,False
4,2025-04-18,21,3.16,rain,False
4,2025-04-19,45,3.69,cloudy,False
4,2025-04-20,24,3.27,cloudy,False
4,2025-04-21,46,2.96,snow,False
4,2025-04-22,41,3.14,cloudy,False
4,2025-04-23,34,3.71,snow,False
4,2025-04-24,40,3.15,clear,False
4,2025-04-25,37,3.3,clear,False
4,2025-04-26,49,3.19,clear,False
4,2025-04-27,41,3.04,cloudy,False
4,2025-04-28,27,3.48,clear,False
4,2025-04-29,45,3.02,storm,False
4,2025-04-30,34,3.29,cloudy,False
4,2025-05-01,32,3.43,cloudy,False
5,2024-11-01,46,4.01,cloudy,False
5,2024-11-02,37,4.42,clear,False
5,2024-11-03,29,3.69,snow,False
5,2024-11-04,34,3.88,clear,False
5,2024-11-05,17,3.56,snow,False
5,2024-11-06,23,3.71,clear,False
5,2024-11-07,36,3.55,cloudy,False
5,2024-11-08,39,4.19,cloudy,False
5,2024-11-09,37,4.06,clear,False
5,2024-11-10,31,4.35,cloudy,False
5,2024-11-11,42,4.09,cloudy,False
5,2024-11-12,43,4.03,cloudy,False
5,2024-11-13,44,4.1,cloudy,False
5,2024-11-14,38,3.84,snow,False
5,2024-11-15,32,4.07,cloudy,False
5,2024-11-16,45,3.19,clear,False
5,2024-11-17,22,3.41,clear,False
5,2024-11-18,19,4.29,clear,False
5,2024-11-19,26,3.57,clear,False
5,2024-11-20,15,3.7,clear,False
5,2024-11-21,33,4.14,snow,False
5,2024-11-22,42,3.39,snow,False
5,2024-11-23,33,4.01,clear,False
5,2024-11-24,40,4.09,clear,False
5,2024-11-25,30,4.47,cloudy,False
5,2024-11-26,26,4.27,cloudy,False
5,2024-11-27,31,3.78,cloudy,False
5,2024-11-28,32,3.73,rain,True
5,2024-11-29,25,3.68,cloudy,False
5,2024-11-30,24,4.03,snow,False
5,2024-12-01,40,3.92,snow,False
5,2024-12-02,28,3.85,cloudy,False
5,2024-12-03,53,4.13,clear,False
5,2024-12-04,40,3.82,clear,False
5,2024-12-05,24,4.1,clear,False
5,2024-12-06,34,4.1,clear,False
5,2024-12-07,38,3.83,clear,False
5,2024-12-08,36,3.46,rain,False
5,2024-12-09,34,4.02,clear,False
5,2024-12-10,44,3.79,snow,False
5,2024-12-11,38,3.8,cloudy,False
5,2024-12-12,38,3.74,cloudy,False
5,2024-12-13,31,4.39,clear,False
5,2024-12-14,34,3.63,clear,False
5,2024-12-15,39,4.09,cloudy,False
5,2024-12-16,29,4.0,clear,False
5,2024-12-17,39,4.03,rain,False
5,2024-12-18,30,3.79,clear,False
5,2024-12-19,44,3.78,clear,False
5,2024-12-20,43,3.8,clear,False
5,2024-12-21,33,4.67,cloudy,False
5,2024-12-22,12,3.76,clear,False
5,2024-12-23,26,3.88,rain,False
5,2024-12-24,33,3.53,rain,False
5,2024-12-25,40,4.17,clear,True
5,2024-12-26,35,3.82,clear,False
5,2024-12-27,38,3.83,rain,False
5,2024-12-28,33,3.62,clear,False
5,2024-12-29,21,4.04,clear,False
5,2024-12-30,31,4.41,cloudy,False
5,2024-12-31,25,3.88,cloudy,True
5,2025-01-01,26,3.79,storm,True
5,2025-01-02,24,4.08,clear,False
5,2025-01-03,26,4.06,clear,False
5,2025-01-04,36,4.48,clear,False
5,2025-01-05,41,4.14,clear,False
5,2025-01-06,28,4.01,snow,False
5,2025-01-07,30,4.39,clear,False
5,2025-01-08,43,3.26,cloudy,False
5,2025-01-09,46,3.82,rain,False
5,2025-01-10,28,3.98,clear,False
5,2025-01-11,26,3.87,cloudy,False
5,2025-01-12,42,3.82,cloudy,False
5,2025-01-13,28,3.39,cloudy,False
5,2025-01-14,36,3.8,clear,False
5,2025-01-15,36,4.16,cloudy,False
5,2025-01-16,39,3.4,clear,False
5,2025-01-17,31,4.03,rain,False
5,2025-01-18,19,4.37,rain,False
5,2025-01-19,44,3.86,rain,False
5,2025-01-20,34,3.58,rain,False
5,2025-01-21,32,3.95,clear,False
5,2025-01-22,29,3.57,cloudy,False
5,2025-01-23,40,3.44,rain,False
5,2025-01-24,45,3.94,rain,False
5,2025-01-25,42,4.07,clear,False
5,2025-01-26,29,3.78,cloudy,False
5,2025-01-27,28,4.2,cloudy,False
5,2025-01-28,23,4.12,cloudy,False
5,2025-01-29,40,4.32,clear,False
5,2025-01-30,36,3.33,clear,False
5,2025-01-31,41,3.36,clear,False
5,2025-02-01,31,3.76,snow,False
5,2025-02-02,28,3.77,storm,False
5,2025-02-03,35,4.03,cloudy,False
5,2025-02-04,36,3.71,cloudy,False
5,2025-02-05,35,3.81,clear,False
5,2025-02-06,27,3.85,storm,False
5,2025-02-07,39,4.01,snow,False
5,2025-02-08,38,3.98,clear,False
5,2025-02-09,45,3.7,rain,False
5,2025-02-10,40,4.05,rain,False
5,2025-02-11,36,3.79,cloudy,False
5,2025-02-12,33,3.11,cloudy,False
5,2025-02-13,29,3.59,clear,False
5,2025-02-14,30,3.98,cloudy,False
5,2025-02-15,28,4.04,storm,False
5,2025-02-16,47,3.6,snow,False
5,2025-02-17,33,4.04,cloudy,False
5,2025-02-18,30,3.69,clear,False
5,2025-02-19,36,4.31,rain,False
5,2025-02-20,30,3.68,cloudy,False
5,2025-02-21,42,4.04,rain,False
5,2025-02-22,42,3.83,clear,False
5,2025-02-23,27,3.54,rain,False
5,2025-02-24,35,3.81,cloudy,False
5,2025-02-25,45,4.07,rain,False
5,2025-02-26,27,4.06,rain,False
5,2025-02-27,38,3.75,cloudy,False
5,2025-02-28,30,3.81,clear,False
5,2025-03-01,48,3.77,rain,False
5,2025-03-02,47,4.1,clear,False
5,2025-03-03,25,3.95,cloudy,False
5,2025-03-04,43,4.21,rain,False
5,2025-03-05,39,4.01,clear,False
5,2025-03-06,37,4.19,storm,False
5,2025-03-07,31,3.9,snow,False
5,2025-03-08,39,3.61,storm,False
5,2025-03-09,35,3.74,clear,False
5,2025-03-10,30,3.84,snow,False
5,2025-03-11,34,3.76,clear,False
5,2025-03-12,35,3.82,clear,False
5,2025-03-13,32,3.54,clear,False
5,2025-03-14,39,4.16,snow,False
5,2025-03-15,39,4.12,clear,False
5,2025-03-16,43,4.1,clear,False
5,2025-03-17,42,3.94,clear,False
5,2025-03-18,30,4.23,rain,False
5,2025-03-19,36,3.52,cloudy,False
5,2025-03-20,43,4.46,clear,False
5,2025-03-21,33,4.12,rain,False
5,2025-03-22,25,3.87,snow,False
5,2025-03-23,42,4.13,rain,False
5,2025-03-24,30,3.74,clear,False
5,2025-03-25,37,4.15,rain,False
5,2025-03-26,21,3.54,storm,False
5,2025-03-27,29,3.94,cloudy,False
5,2025-03-28,13,3.49,cloudy,False
5,2025-03-29,45,4.06,cloudy,False
5,2025-03-30,34,3.5,clear,False
5,2025-03-31,42,4.21,clear,False
5,2025-04-01,42,3.79,clear,False
5,2025-04-02,14,4.11,rain,False
5,2025-04-03,34,3.72,cloudy,False
5,2025-04-04,27,3.64,cloudy,False
5,2025-04-05,28,4.51,clear,False
5,2025-04-06,27,3.92,clear,False
5,2025-04-07,39,3.87,clear,False
5,2025-04-08,32,3.68,clear,False
5,2025-04-09,29,4.31,snow,False
5,2025-04-10,29,3.96,clear,False
5,2025-04-11,39,3.75,clear,False
5,2025-04-12,43,3.81,cloudy,False
5,2025-04-13,23,4.18,rain,False
5,2025-04-14,33,3.65,clear,False
5,2025-04-15,38,3.6,rain,False
5,2025-04-16,41,3.78,clear,False
5,2025-04-17,32,3.69,cloudy,False
5,2025-04-18,35,3.7,cloudy,False
5,2025-04-19,34,3.86,clear,False
5,2025-04-20,37,3.68,clear,False
5,2025-04-21,30,4.24,clear,False
5,2025-04-22,41,4.05,clear,False
5,2025-04-23,52,3.85,cloudy,False
5,2025-04-24,48,4.3,clear,False
5,2025-04-25,16,3.99,clear,False
5,2025-04-26,12,3.73,cloudy,False
5,2025-04-27,37,3.99,storm,False
5,2025-04-28,28,4.6,clear,False
5,2025-04-29,40,3.93,clear,False
5,2025-04-30,29,4.15,rain,False
5,2025-05-01,44,3.94,snow,False
6,2024-11-01,60,6.77,cloudy,False
6,2024-11-02,72,7.2,storm,False
6,2024-11-03,74,7.01,snow,False
6,2024-11-04,83,7.11,clear,False
6,2024-11-05,69,7.61,clear,False
6,2024-11-06,81,7.23,clear,False
6,2024-11-07,67,7.5,rain,False
6,2024-11-08,71,7.42,snow,False
6,2024-11-09,90,7.47,clear,False
6,2024-11-10,86,7.19,rain,False
6,2024-11-11,82,7.02,cloudy,False
6,2024-11-12,82,6.75,cloudy,False
6,2024-11-13,84,7.35,clear,False
6,2024-11-14,81,7.58,cloudy,False
6,2024-11-15,66,7.52,clear,False
6,2024-11-16,75,7.43,cloudy,False
6,2024-11-17,78,6.76,snow,False
6,2024-11-18,76,7.56,cloudy,False
6,2024-11-19,64,6.97,clear,False
6,2024-11-20,81,7.4,clear,False
6,2024-11-21,83,7.48,rain,False
6,2024-11-22,76,7.34,storm,False
6,2024-11-23,71,6.85,snow,False
6,2024-11-24,65,7.2,clear,False
6,2024-11-25,71,7.57,clear,False
6,2024-11-26,81,7.46,rain,False
6,2024-11-27,68,6.6,clear,False
6,2024-11-28,74,6.6,clear,True
6,2024-11-29,77,7.36,clear,False
6,2024-11-30,70,7.36,cloudy,False
6,2024-12-01,66,6.87,clear,False
6,2024-12-02,55,7.18,rain,False
6,2024-12-03,74,7.02,cloudy,False
6,2024-12-04,70,7.31,clear,False
6,2024-12-05,81,7.22,cloudy,False
6,2024-12-06,74,7.5,clear,False
6,2024-12-07,78,7.36,rain,False
6,2024-12-08,73,7.47,clear,False
6,2024-12-09,65,7.47,rain,False
6,2024-12-10,77,7.31,rain,False
6,2024-12-11,84,7.08,clear,False
6,2024-12-12,79,7.08,rain,False
6,2024-12-13,83,7.54,cloudy,False
6,2024-12-14,71,8.2,cloudy,False
6,2024-12-15,78,7.16,clear,False
6,2024-12-16,78,7.25,rain,False
6,2024-12-17,78,6.62,clear,False
6,2024-12-18,83,7.08,clear,False
6,2024-12-19,77,7.0,rain,False
6,2024-12-20,68,6.75,clear,False
6,2024-12-21,66,7.02,clear,False
6,2024-12-22,59,6.72,clear,False
6,2024-12-23,73,7.59,cloudy,False
6,2024-12-24,76,6.86,clear,False
6,2024-12-25,61,7.39,clear,True
6,2024-12-26,79,7.59,cloudy,False
6,2024-12-27,78,6.96,cloudy,False
6,2024-12-28,68,7.18,clear,False
6,2024-12-29,78,7.28,cloudy,False
6,2024-12-30,80,7.25,snow,False
6,2024-12-31,69,6.76,clear,True
6,2025-01-01,57,7.44,rain,True
6,2025-01-02,64,7.26,rain,False
6,2025-01-03,84,7.05,cloudy,False
6,2025-01-04,61,7.34,snow,False
6,2025-01-05,91,6.61,clear,False
6,2025-01-06,91,6.95,clear,False
6,2025-01-07,67,7.27,snow,False
6,2025-01-08,58,7.3,cloudy,False
6,2025-01-09,70,7.39,cloudy,False
6,2025-01-10,72,7.19,cloudy,False
6,2025-01-11,88,7.67,clear,False
6,2025-01-12,80,7.26,cloudy,False
6,2025-01-13,67,7.1,cloudy,False
6,2025-01-14,75,7.05,clear,False
6,2025-01-15,69,6.92,snow,False
6,2025-01-16,72,6.96,cloudy,False
6,2025-01-17,75,6.92,clear,False
6,2025-01-18,76,6.7,clear,False
6,2025-01-19,68,6.73,snow,False
6,2025-01-20,73,7.54,cloudy,False
6,2025-01-21,80,7.15,snow,False
6,2025-01-22,88,6.77,clear,False
6,2025-01-23,80,7.22,cloudy,False
6,2025-01-24,78,7.86,clear,False
6,2025-01-25,65,7.8,clear,False
6,2025-01-26,78,7.14,clear,False
6,2025-01-27,70,7.27,cloudy,False
6,2025-01-28,58,6.68,rain,False
6,2025-01-29,77,7.28,rain,False
6,2025-01-30,71,7.42,snow,False
6,2025-01-31,80,7.09,clear,False
6,2025-02-01,76,7.14,cloudy,False
6,2025-02-02,85,7.41,clear,False
6,2025-02-03,68,7.46,clear,False
6,2025-02-04,65,7.16,cloudy,False
6,2025-02-05,77,6.95,cloudy,False
6,2025-02-06,82,7.31,cloudy,False
6,2025-02-07,72,6.84,clear,False
6,2025-02-08,75,7.52,snow,False
6,2025-02-09,82,7.18,cloudy,False
6,2025-02-10,66,6.89,cloudy,False
6,2025-02-11,83,7.43,cloudy,False
6,2025-02-12,81,7.26,clear,False
6,2025-02-13,76,7.08,storm,False
6,2025-02-14,82,7.23,storm,False
6,2025-02-15,62,7.55,cloudy,False
6,2025-02-16,70,7.03,snow,False
6,2025-02-17,71,7.0,clear,False
6,2025-02-18,70,7.34,cloudy,False
6,2025-02-19,72,7.35,rain,False
6,2025-02-20,61,6.65,cloudy,False
6,2025-02-21,70,7.14,clear,False
6,2025-02-22,85,7.06,clear,False
6,2025-02-23,81,7.14,clear,False
6,2025-02-24,75,7.13,clear,False
6,2025-02-25,80,6.87,snow,False
6,2025-02-26,79,7.03,cloudy,False
6,2025-02-27,84,7.41,snow,False
6,2025-02-28,82,7.18,cloudy,False
6,2025-03-01,67,7.19,clear,False
6,2025-03-02,75,7.19,clear,False
6,2025-03-03,74,7.32,clear,False
6,2025-03-04,69,6.71,cloudy,False
6,2025-03-05,61,6.79,clear,False
6,2025-03-06,85,7.84,clear,False
6,2025-03-07,77,7.46,storm,False
6,2025-03-08,78,7.12,clear,False
6,2025-03-09,76,7.22,clear,False
6,2025-03-10,75,7.69,snow,False
6,2025-03-11,81,6.89,clear,False
6,2025-03-12,68,7.16,snow,False
6,2025-03-13,63,6.7,clear,False
6,2025-03-14,74,6.23,cloudy,False
6,2025-03-15,72,7.19,clear,False
6,2025-03-16,80,6.75,clear,False
6,2025-03-17,73,6.82,clear,False
6,2025-03-18,57,7.47,clear,False
6,2025-03-19,86,7.49,storm,False
6,2025-03-20,59,7.09,rain,False
6,2025-03-21,83,7.48,cloudy,False
6,2025-03-22,70,7.39,rain,False
6,2025-03-23,64,8.17,cloudy,False
6,2025-03-24,64,7.37,rain,False
6,2025-03-25,71,7.27,cloudy,False
6,2025-03-26,85,6.92,cloudy,False
6,2025-03-27,75,6.72,snow,False
6,2025-03-28,80,7.17,snow,False
6,2025-03-29,63,6.97,clear,False
6,2025-03-30,64,7.33,cloudy,False
6,2025-03-31,77,7.16,snow,False
6,2025-04-01,57,7.07,clear,False
6,2025-04-02,87,7.09,clear,False
6,2025-04-03,73,6.88,clear,False
6,2025-04-04,70,6.95,clear,False
6,2025-04-05,77,7.01,clear,False
6,2025-04-06,65,7.2,clear,False
6,2025-04-07,65,6.93,storm,False
6,2025-04-08,68,6.67,snow,False
6,2025-04-09,91,7.31,rain,False
6,2025-04-10,76,6.76,clear,False
6,2025-04-11,72,7.72,cloudy,False
6,2025-04-12,82,7.04,snow,False
6,2025-04-13,74,6.69,cloudy,False
6,2025-04-14,83,7.28,clear,False
6,2025-04-15,79,7.35,storm,False
6,2025-04-16,74,7.23,clear,False
6,2025-04-17,68,7.26,clear,False
6,2025-04-18,59,7.44,clear,False
6,2025-04-19,85,7.21,cloudy,False
6,2025-04-20,65,7.13,clear,False
6,2025-04-21,80,7.33,cloudy,False
6,2025-04-22,74,6.13,cloudy,False
6,2025-04-23,73,7.28,cloudy,False
6,2025-04-24,86,7.17,cloudy,False
6,2025-04-25,68,7.4,clear,False
6,2025-04-26,53,7.22,clear,False
6,2025-04-27,83,7.29,clear,False
6,2025-04-28,79,6.91,clear,False
6,2025-04-29,62,7.26,clear,False
6,2025-04-30,73,6.88,snow,False
6,2025-05-01,77,7.55,snow,False
7,2024-11-01,82,7.11,cloudy,False
7,2024-11-02,69,6.84,clear,False
7,2024-11-03,76,6.24,rain,False
7,2024-11-04,72,6.95,rain,False
7,2024-11-05,79,7.41,snow,False
7,2024-11-06,81,6.32,rain,False
7,2024-11-07,67,6.19,clear,False
7,2024-11-08,75,6.75,clear,False
7,2024-11-09,85,6.75,clear,False
7,2024-11-10,81,6.51,snow,False
7,2024-11-11,81,6.3,cloudy,False
7,2024-11-12,91,6.73,cloudy,False
7,2024-11-13,68,6.88,clear,False
7,2024-11-14,82,6.87,cloudy,False
7,2024-11-15,89,6.26,clear,False
7,2024-11-16,71,6.94,clear,False
7,2024-11-17,75,6.74,clear,False
7,2024-11-18,80,6.82,rain,False
7,2024-11-19,68,7.31,snow,False
7,2024-11-20,62,7.17,clear,False
7,2024-11-21,79,6.23,clear,False
7,2024-11-22,72,6.67,cloudy,False
7,2024-11-23,79,6.71,snow,False
7,2024-11-24,72,7.12,clear,False
7,2024-11-25,83,6.2,storm,False
7,2024-11-26,70,6.67,clear,False
7,2024-11-27,92,6.58,cloudy,False
7,2024-11-28,78,6.99,clear,True
7,2024-11-29,76,6.75,cloudy,False
7,2024-11-30,72,6.77,cloudy,False
7,2024-12-01,72,7.11,clear,False
7,2024-12-02,67,6.49,clear,False
7,2024-12-03,68,6.72,rain,False
7,2024-12-04,77,6.84,rain,False
7,2024-12-05,70,6.97,rain,False
7,2024-12-06,74,6.9,cloudy,False
7,2024-12-07,91,7.58,snow,False
7,2024-12-08,71,6.87,cloudy,False
7,2024-12-09,64,6.73,rain,False
7,2024-12-10,90,6.62,cloudy,False
7,2024-12-11,80,6.46,rain,False
7,2024-12-12,73,6.84,clear,False
7,2024-12-13,55,6.04,rain,False
7,2024-12-14,69,6.24,rain,False
7,2024-12-15,65,7.07,cloudy,False
7,2024-12-16,70,6.26,cloudy,False
7,2024-12-17,75,6.7,clear,False
7,2024-12-18,81,6.47,clear,False
7,2024-12-19,71,6.93,cloudy,False
7,2024-12-20,82,6.94,clear,False
7,2024-12-21,72,6.98,cloudy,False
7,2024-12-22,69,6.8,rain,False
7,2024-12-23,78,6.59,clear,False
7,2024-12-24,76,6.52,rain,False
7,2024-12-25,56,7.22,cloudy,True
7,2024-12-26,67,7.03,snow,False
7,2024-12-27,70,6.66,cloudy,False
7,2024-12-28,72,6.89,clear,False
7,2024-12-29,69,6.71,cloudy,False
7,2024-12-30,89,6.78,clear,False
7,2024-12-31,78,6.8,snow,True
7,2025-01-01,75,6.84,cloudy,True
7,2025-01-02,72,6.6,rain,False
7,2025-01-03,62,7.08,clear,False
7,2025-01-04,70,7.03,clear,False
7,2025-01-05,68,7.02,clear,False
7,2025-01-06,63,6.67,rain,False
7,2025-01-07,68,7.17,clear,False
7,2025-01-08,67,7.06,clear,False
7,2025-01-09,76,6.86,clear,False
7,2025-01-10,91,6.75,storm,False
7,2025-01-11,82,6.87,clear,False
7,2025-01-12,64,6.48,clear,False
7,2025-01-13,80,7.25,clear,False
7,2025-01-14,65,6.89,rain,False
7,2025-01-15,62,6.34,clear,False
7,2025-01-16,79,6.47,clear,False
7,2025-01-17,87,7.22,clear,False
7,2025-01-18,68,6.38,cloudy,False
7,2025-01-19,87,6.56,snow,False
7,2025-01-20,77,6.34,clear,False
7,2025-01-21,71,7.08,clear,False
7,2025-01-22,59,6.98,cloudy,False
7,2025-01-23,68,6.85,storm,False
7,2025-01-24,71,6.14,cloudy,False
7,2025-01-25,90,7.37,clear,False
7,2025-01-26,76,6.34,cloudy,False
7,2025-01-27,76,6.76,snow,False
7,2025-01-28,74,6.81,cloudy,False
7,2025-01-29,69,6.7,rain,False
7,2025-01-30,77,6.91,storm,False
7,2025-01-31,70,6.03,clear,False
7,2025-02-01,67,7.44,clear,False
7,2025-02-02,80,7.25,snow,False
7,2025-02-03,61,6.68,snow,False
7,2025-02-04,71,6.46,clear,False
7,2025-02-05,84,6.48,clear,False
7,2025-02-06,80,6.9,cloudy,False
7,2025-02-07,80,6.29,cloudy,False
7,2025-02-08,76,6.55,rain,False
7,2025-02-09,81,6.78,rain,False
7,2025-02-10,65,6.47,cloudy,False
7,2025-02-11,70,6.68,clear,False
7,2025-02-12,81,6.82,snow,False
7,2025-02-13,86,7.08,storm,False
7,2025-02-14,89,7.29,rain,False
7,2025-02-15,63,7.09,cloudy,False
7,2025-02-16,70,6.72,clear,False
7,2025-02-17,81,6.51,rain,False
7,2025-02-18,79,6.87,clear,False
7,2025-02-19,67,6.64,cloudy,False
7,2025-02-20,73,6.87,rain,False
7,2025-02-21,73,6.8,cloudy,False
7,2025-02-22,61,6.76,snow,False
7,2025-02-23,79,6.9,cloudy,False
7,2025-02-24,83,6.49,rain,False
7,2025-02-25,82,6.42,cloudy,False
7,2025-02-26,64,6.64,clear,False
7,2025-02-27,82,6.53,clear,False
7,2025-02-28,76,6.55,rain,False
7,2025-03-01,71,6.79,cloudy,False
7,2025-03-02,75,6.46,cloudy,False
7,2025-03-03,74,6.74,cloudy,False
7,2025-03-04,75,6.93,clear,False
7,2025-03-05,73,6.51,clear,False
7,2025-03-06,73,6.84,clear,False
7,2025-03-07,75,6.36,snow,False
7,2025-03-08,84,6.9,clear,False
7,2025-03-09,62,6.88,clear,False
7,2025-03-10,77,6.86,clear,False
7,2025-03-11,83,6.87,cloudy,False
7,2025-03-12,67,6.57,cloudy,False
7,2025-03-13,78,6.47,cloudy,False
7,2025-03-14,84,6.77,clear,False
7,2025-03-15,74,7.28,rain,False
7,2025-03-16,81,6.74,clear,False
7,2025-03-17,65,6.8,cloudy,False
7,2025-03-18,69,6.8,clear,False
7,2025-03-19,72,6.17,cloudy,False
7,2025-03-20,62,6.57,rain,False
7,2025-03-21,87,6.69,clear,False
7,2025-03-22,76,6.81,rain,False
7,2025-03-23,70,6.59,cloudy,False
7,2025-03-24,67,6.4,cloudy,False
7,2025-03-25,76,6.55,cloudy,False
7,2025-03-26,84,6.65,clear,False
7,2025-03-27,74,6.21,cloudy,False
7,2025-03-28,76,6.54,cloudy,False
7,2025-03-29,79,6.3,clear,False
7,2025-03-30,67,6.91,cloudy,False
7,2025-03-31,72,7.05,clear,False
7,2025-04-01,76,6.54,clear,False
7,2025-04-02,86,7.14,clear,False
7,2025-04-03,57,6.97,cloudy,False
7,2025-04-04,73,6.58,snow,False
7,2025-04-05,69,6.88,rain,False
7,2025-04-06,66,7.36,cloudy,False
7,2025-04-07,61,6.54,clear,False
7,2025-04-08,70,6.91,clear,False
7,2025-04-09,68,6.86,rain,False
7,2025-04-10,76,6.43,clear,False
7,2025-04-11,72,6.85,clear,False
7,2025-04-12,61,7.01,clear,False
7,2025-04-13,73,6.77,rain,False
7,2025-04-14,83,6.84,cloudy,False
7,2025-04-15,53,6.64,clear,False
7,2025-04-16,60,6.67,clear,False
7,2025-04-17,82,7.17,clear,False
7,2025-04-18,87,6.34,rain,False
7,2025-04-19,65,6.65,cloudy,False
7,2025-04-20,77,6.57,rain,False
7,2025-04-21,65,6.99,clear,False
7,2025-04-22,79,6.69,snow,False
7,2025-04-23,84,6.7,rain,False
7,2025-04-24,78,6.79,cloudy,False
7,2025-04-25,80,7.24,rain,False
7,2025-04-26,80,6.39,cloudy,False
7,2025-04-27,87,6.74,cloudy,False
7,2025-04-28,85,6.69,cloudy,False
7,2025-04-29,83,6.7,cloudy,False
7,2025-04-30,86,6.66,cloudy,False
7,2025-05-01,68,6.4,rain,False
8,2024-11-01,30,3.33,rain,False
8,2024-11-02,12,3.34,cloudy,False
8,2024-11-03,28,3.55,clear,False
8,2024-11-04,12,3.61,cloudy,False
8,2024-11-05,19,3.45,snow,False
8,2024-11-06,-1,2.97,rain,False
8,2024-11-07,24,3.31,snow,False
8,2024-11-08,13,3.5,clear,False
8,2024-11-09,32,2.6,storm,False
8,2024-11-10,32,3.36,clear,False
8,2024-11-11,29,3.09,clear,False
8,2024-11-12,6,3.35,clear,False
8,2024-11-13,27,3.4,storm,False
8,2024-11-14,12,3.19,clear,False
8,2024-11-15,18,3.22,storm,False
8,2024-11-16,21,3.47,cloudy,False
8,2024-11-17,8,3.11,storm,False
8,2024-11-18,13,3.33,clear,False
8,2024-11-19,16,2.38,cloudy,False
8,2024-11-20,25,3.17,cloudy,False
8,2024-11-21,14,3.25,clear,False
8,2024-11-22,11,2.74,clear,False
8,2024-11-23,34,2.99,rain,False
8,2024-11-24,28,3.18,cloudy,False
8,2024-11-25,17,2.87,clear,False
8,2024-11-26,7,3.13,cloudy,False
8,2024-11-27,23,3.63,cloudy,False
8,2024-11-28,23,3.06,clear,True
8,2024-11-29,37,3.13,cloudy,False
8,2024-11-30,24,3.39,clear,False
8,2024-12-01,39,3.22,clear,False
8,2024-12-02,21,3.25,clear,False
8,2024-12-03,24,3.57,clear,False
8,2024-12-04,0,3.15,cloudy,False
8,2024-12-05,22,3.06,clear,False
8,2024-12-06,27,2.85,rain,False
8,2024-12-07,32,3.23,rain,False
8,2024-12-08,12,3.19,clear,False
8,2024-12-09,33,3.17,rain,False
8,2024-12-10,8,3.32,clear,False
8,2024-12-11,18,3.2,clear,False
8,2024-12-12,14,3.47,cloudy,False
8,2024-12-13,17,2.99,cloudy,False
8,2024-12-14,20,2.97,clear,False
8,2024-12-15,22,2.98,cloudy,False
8,2024-12-16,16,3.05,cloudy,False
8,2024-12-17,20,3.67,rain,False
8,2024-12-18,29,3.17,clear,False
8,2024-12-19,27,3.15,clear,False
8,2024-12-20,26,3.32,clear,False
8,2024-12-21,24,3.11,rain,False
8,2024-12-22,11,2.76,clear,False
8,2024-12-23,19,3.18,clear,False
8,2024-12-24,15,3.35,clear,False
8,2024-12-25,24,3.62,clear,True
8,2024-12-26,15,2.63,clear,False
8,2024-12-27,26,2.83,clear,False
8,2024-12-28,25,2.78,cloudy,False
8,2024-12-29,5,2.85,cloudy,False
8,2024-12-30,26,3.24,clear,False
8,2024-12-31,30,3.19,cloudy,True
8,2025-01-01,29,2.55,clear,True
8,2025-01-02,29,3.11,cloudy,False
8,2025-01-03,19,3.18,clear,False
8,2025-01-04,13,3.0,cloudy,False
8,2025-01-05,23,3.25,cloudy,False
8,2025-01-06,21,3.23,storm,False
8,2025-01-07,12,3.38,clear,False
8,2025-01-08,24,3.1,clear,False
8,2025-01-09,19,2.79,snow,False
8,2025-01-10,21,3.14,cloudy,False
8,2025-01-11,17,3.38,clear,False
8,2025-01-12,18,3.02,cloudy,False
8,2025-01-13,10,2.92,rain,False
8,2025-01-14,15,3.19,clear,False
8,2025-01-15,23,3.06,cloudy,False
8,2025-01-16,15,2.83,rain,False
8,2025-01-17,26,3.1,snow,False
8,2025-01-18,16,2.71,clear,False
8,2025-01-19,24,3.22,cloudy,False
8,2025-01-20,11,3.68,cloudy,False
8,2025-01-21,17,3.29,cloudy,False
8,2025-01-22,36,3.48,rain,False
8,2025-01-23,22,3.4,rain,False
