shift_id,employee_id,store_id,shift_start_timestamp,shift_end_timestamp,shift_classification
385,20008,1,2025-02-05 05:00:00,2025-02-05 11:00:00,morning
386,20010,1,2025-02-05 11:00:00,2025-02-05 16:00:00,midday
387,20004,1,2025-02-05 16:00:00,2025-02-05 23:00:00,evening
388,20002,1,2025-02-05 23:00:00,2025-02-06 05:00:00,overnight
389,20002,1,2025-02-06 05:00:00,2025-02-06 11:00:00,morning
390,20009,1,2025-02-06 11:00:00,2025-02-06 16:00:00,midday
391,20001,1,2025-02-06 16:00:00,2025-02-06 23:00:00,evening
392,20012,1,2025-02-06 23:00:00,2025-02-07 05:00:00,overnight
393,20007,1,2025-02-07 05:00:00,2025-02-07 11:00:00,morning
394,20011,1,2025-02-07 11:00:00,2025-02-07 16:00:00,midday
395,20003,1,2025-02-07 16:00:00,2025-02-07 23:00:00,evening
396,20003,1,2025-02-07 23:00:00,2025-02-08 05:00:00,overnight
397,20002,1,2025-02-08 05:00:00,2025-02-08 11:00:00,morning
398,20010,1,2025-02-08 11:00:00,2025-02-08 16:00:00,midday
399,20006,1,2025-02-08 16:00:00,2025-02-08 23:00:00,evening
400,20010,1,2025-02-08 23:00:00,2025-02-09 05:00:00,overnight
401,20002,1,2025-02-09 05:00:00,2025-02-09 11:00:00,morning
402,20010,1,2025-02-09 11:00:00,2025-02-09 16:00:00,midday
403,20004,1,2025-02-09 16:00:00,2025-02-09 23:00:00,evening
404,20010,1,2025-02-09 23:00:00,2025-02-10 05:00:00,overnight
405,20009,1,2025-02-10 05:00:00,2025-02-10 11:00:00,morning
406,20009,1,2025-02-10 11:00:00,2025-02-10 16:00:00,midday
407,20006,1,2025-02-10 16:00:00,2025-02-10 23:00:00,evening
408,20004,1,2025-02-10 23:00:00,2025-02-11 05:00:00,overnight
409,20007,1,2025-02-11 05:00:00,2025-02-11 11:00:00,morning
410,20001,1,2025-02-11 11:00:00,2025-02-11 16:00:00,midday
411,20012,1,2025-02-11 16:00:00,2025-02-11 23:00:00,evening
412,20004,1,2025-02-11 23:00:00,2025-02-12 05:00:00,overnight
413,20005,1,2025-02-12 05:00:00,2025-02-12 11:00:00,morning
414,20008,1,2025-02-12 11:00:00,2025-02-12 16:00:00,midday
415,20012,1,2025-02-12 16:00:00,2025-02-12 23:00:00,evening
416,20002,1,2025-02-12 23:00:00,2025-02-13 05:00:00,overnight
417,20012,1,2025-02-13 05:00:00,2025-02-13 11:00:00,morning
418,20005,1,2025-02-13 11:00:00,2025-02-13 16:00:00,midday
419,20006,1,2025-02-13 16:00:00,2025-02-13 23:00:00,evening
420,20005,1,2025-02-13 23:00:00,2025-02-14 05:00:00,overnight
421,20009,1,2025-02-14 05:00:00,2025-02-14 11:00:00,morning
422,20010,1,2025-02-14 11:00:00,2025-02-14 16:00:00,midday
423,20001,1,2025-02-14 16:00:00,2025-02-14 23:00:00,evening
424,20003,1,2025-02-14 23:00:00,2025-02-15 05:00:00,overnight
425,20002,1,2025-02-15 05:00:00,2025-02-15 11:00:00,morning
426,20012,1,2025-02-15 11:00:00,2025-02-15 16:00:00,midday
427,20003,1,2025-02-15 16:00:00,2025-02-15 23:00:00,evening
428,20010,1,2025-02-15 23:00:00,2025-02-16 05:00:00,overnight
429,20009,1,2025-02-16 05:00:00,2025-02-16 11:00:00,morning
430,20009,1,2025-02-16 11:00:00,2025-02-16 16:00:00,midday
431,20010,1,2025-02-16 16:00:00,2025-02-16 23:00:00,evening
432,20002,1,2025-02-16 23:00:00,2025-02-17 05:00:00,overnight
433,20003,1,2025-02-17 05:00:00,2025-02-17 11:00:00,morning
434,20004,1,2025-02-17 11:00:00,2025-02-17 16:00:00,midday
435,20009,1,2025-02-17 16:00:00,2025-02-17 23:00:00,evening
436,20003,1,2025-02-17 23:00:00,2025-02-18 05:00:00,overnight
437,20007,1,2025-02-18 05:00:00,2025-02-18 11:00:00,morning
438,20012,1,2025-02-18 11:00:00,2025-02-18 16:00:00,midday
439,20003,1,2025-02-18 16:00:00,2025-02-18 23:00:00,evening
440,20007,1,2025-02-18 23:00:00,2025-02-19 05:00:00,overnight
441,20007,1,2025-02-19 05:00:00,2025-02-19 11:00:00,morning
442,20009,1,2025-02-19 11:00:00,2025-02-19 16:00:00,midday
443,20002,1,2025-02-19 16:00:00,2025-02-19 23:00:00,evening
444,20006,1,2025-02-19 23:00:00,2025-02-20 05:00:00,overnight
445,20009,1,2025-02-20 05:00:00,2025-02-20 11:00:00,morning
446,20012,1,2025-02-20 11:00:00,2025-02-20 16:00:00,midday
447,20012,1,2025-02-20 16:00:00,2025-02-20 23:00:00,evening
448,20002,1,2025-02-20 23:00:00,2025-02-21 05:00:00,overnight
449,20002,1,2025-02-21 05:00:00,2025-02-21 11:00:00,morning
450,20005,1,2025-02-21 11:00:00,2025-02-21 16:00:00,midday
451,20010,1,2025-02-21 16:00:00,2025-02-21 23:00:00,evening
452,20010,1,2025-02-21 23:00:00,2025-02-22 05:00:00,overnight
453,20012,1,2025-02-22 05:00:00,2025-02-22 11:00:00,morning
454,20010,1,2025-02-22 11:00:00,2025-02-22 16:00:00,midday
455,20008,1,2025-02-22 16:00:00,2025-02-22 23:00:00,evening
456,20011,1,2025-02-22 23:00:00,2025-02-23 05:00:00,overnight
457,20009,1,2025-02-23 05:00:00,2025-02-23 11:00:00,morning
458,20002,1,2025-02-23 11:00:00,2025-02-23 16:00:00,midday
459,20005,1,2025-02-23 16:00:00,2025-02-23 23:00:00,evening
460,20007,1,2025-02-23 23:00:00,2025-02-24 05:00:00,overnight
461,20006,1,2025-02-24 05:00:00,2025-02-24 11:00:00,morning
462,20006,1,2025-02-24 11:00:00,2025-02-24 16:00:00,midday
463,20007,1,2025-02-24 16:00:00,2025-02-24 23:00:00,evening
464,20003,1,2025-02-24 23:00:00,2025-02-25 05:00:00,overnight
465,20003,1,2025-02-25 05:00:00,2025-02-25 11:00:00,morning
466,20010,1,2025-02-25 11:00:00,2025-02-25 16:00:00,midday
467,20009,1,2025-02-25 16:00:00,2025-02-25 23:00:00,evening
468,20008,1,2025-02-25 23:00:00,2025-02-26 05:00:00,overnight
469,20005,1,2025-02-26 05:00:00,2025-02-26 11:00:00,morning
470,20006,1,2025-02-26 11:00:00,2025-02-26 16:00:00,midday
471,20011,1,2025-02-26 16:00:00,2025-02-26 23:00:00,evening
472,20012,1,2025-02-26 23:00:00,2025-02-27 05:00:00,overnight
473,20010,1,2025-02-27 05:00:00,2025-02-27 11:00:00,morning
474,20001,1,2025-02-27 11:00:00,2025-02-27 16:00:00,midday
475,20010,1,2025-02-27 16:00:00,2025-02-27 23:00:00,evening
476,20012,1,2025-02-27 23:00:00,2025-02-28 05:00:00,overnight
477,20001,1,2025-02-28 05:00:00,2025-02-28 11:00:00,morning
478,20004,1,2025-02-28 11:00:00,2025-02-28 16:00:00,midday
479,20002,1,2025-02-28 16:00:00,2025-02-28 23:00:00,evening
480,20011,1,2025-02-28 23:00:00,2025-03-01 05:00:00,overnight
481,20007,1,2025-03-01 05:00:00,2025-03-01 11:00:00,morning
482,20002,1,2025-03-01 11:00:00,2025-03-01 16:00:00,midday
483,20010,1,2025-03-01 16:00:00,2025-03-01 23:00:00,evening
484,20002,1,2025-03-01 23:00:00,2025-03-02 05:00:00,overnight
485,20005,1,2025-03-02 05:00:00,2025-03-02 11:00:00,morning
486,20004,1,2025-03-02 11:00:00,2025-03-02 16:00:00,midday
487,20008,1,2025-03-02 16:00:00,2025-03-02 23:00:00,evening
488,20004,1,2025-03-02 23:00:00,2025-03-03 05:00:00,overnight
489,20012,1,2025-03-03 05:00:00,2025-03-03 11:00:00,morning
490,20006,1,2025-03-03 11:00:00,2025-03-03 16:00:00,midday
491,20005,1,2025-03-03 16:00:00,2025-03-03 23:00:00,evening
492,20011,1,2025-03-03 23:00:00,2025-03-04 05:00:00,overnight
493,20002,1,2025-03-04 05:00:00,2025-03-04 11:00:00,morning
494,20011,1,2025-03-04 11:00:00,2025-03-04 16:00:00,midday
495,20012,1,2025-03-04 16:00:00,2025-03-04 23:00:00,evening
496,20008,1,2025-03-04 23:00:00,2025-03-05 05:00:00,overnight
497,20002,1,2025-03-05 05:00:00,2025-03-05 11:00:00,morning
498,20009,1,2025-03-05 11:00:00,2025-03-05 16:00:00,midday
499,20009,1,2025-03-05 16:00:00,2025-03-05 23:00:00,evening
500,20003,1,2025-03-05 23:00:00,2025-03-06 05:00:00,overnight
501,20004,1,2025-03-06 05:00:00,2025-03-06 11:00:00,morning
502,20008,1,2025-03-06 11:00:00,2025-03-06 16:00:00,midday
503,20009,1,2025-03-06 16:00:00,2025-03-06 23:00:00,evening
504,20003,1,2025-03-06 23:00:00,2025-03-07 05:00:00,overnight
505,20005,1,2025-03-07 05:00:00,2025-03-07 11:00:00,morning
506,20011,1,2025-03-07 11:00:00,2025-03-07 16:00:00,midday
507,20008,1,2025-03-07 16:00:00,2025-03-07 23:00:00,evening
508,20003,1,2025-03-07 23:00:00,2025-03-08 05:00:00,overnight
509,20007,1,2025-03-08 05:00:00,2025-03-08 11:00:00,morning
510,20011,1,2025-03-08 11:00:00,2025-03-08 16:00:00,midday
511,20008,1,2025-03-08 16:00:00,2025-03-08 23:00:00,evening
512,20010,1,2025-03-08 23:00:00,2025-03-09 05:00:00,overnight
513,20011,1,2025-03-09 05:00:00,2025-03-09 11:00:00,morning
514,20003,1,2025-03-09 11:00:00,2025-03-09 16:00:00,midday
515,20002,1,2025-03-09 16:00:00,2025-03-09 23:00:00,evening
516,20010,1,2025-03-09 23:00:00,2025-03-10 05:00:00,overnight
517,20007,1,2025-03-10 05:00:00,2025-03-10 11:00:00,morning
518,20012,1,2025-03-10 11:00:00,2025-03-10 16:00:00,midday
519,20009,1,2025-03-10 16:00:00,2025-03-10 23:00:00,evening
520,20001,1,2025-03-10 23:00:00,2025-03-11 05:00:00,overnight
521,20003,1,2025-03-11 05:00:00,2025-03-11 11:00:00,morning
522,20005,1,2025-03-11 11:00:00,2025-03-11 16:00:00,midday
523,20003,1,2025-03-11 16:00:00,2025-03-11 23:00:00,evening
524,20001,1,2025-03-11 23:00:00,2025-03-12 05:00:00,overnight
525,20007,1,2025-03-12 05:00:00,2025-03-12 11:00:00,morning
526,20007,1,2025-03-12 11:00:00,2025-03-12 16:00:00,midday
527,20010,1,2025-03-12 16:00:00,2025-03-12 23:00:00,evening
528,20012,1,2025-03-12 23:00:00,2025-03-13 05:00:00,overnight
529,20008,1,2025-03-13 05:00:00,2025-03-13 11:00:00,morning
530,20005,1,2025-03-13 11:00:00,2025-03-13 16:00:00,midday
531,20010,1,2025-03-13 16:00:00,2025-03-13 23:00:00,evening
532,20012,1,2025-03-13 23:00:00,2025-03-14 05:00:00,overnight
533,20005,1,2025-03-14 05:00:00,2025-03-14 11:00:00,morning
534,20005,1,2025-03-14 11:00:00,2025-03-14 16:00:00,midday
535,20001,1,2025-03-14 16:00:00,2025-03-14 23:00:00,evening
536,20010,1,2025-03-14 23:00:00,2025-03-15 05:00:00,overnight
537,20005,1,2025-03-15 05:00:00,2025-03-15 11:00:00,morning
538,20006,1,2025-03-15 11:00:00,2025-03-15 16:00:00,midday
539,20012,1,2025-03-15 16:00:00,2025-03-15 23:00:00,evening
540,20001,1,2025-03-15 23:00:00,2025-03-16 05:00:00,overnight
541,20011,1,2025-03-16 05:00:00,2025-03-16 11:00:00,morning
542,20007,1,2025-03-16 11:00:00,2025-03-16 16:00:00,midday
543,20001,1,2025-03-16 16:00:00,2025-03-16 23:00:00,evening
544,20011,1,2025-03-16 23:00:00,2025-03-17 05:00:00,overnight
545,20002,1,2025-03-17 05:00:00,2025-03-17 11:00:00,morning
546,20002,1,2025-03-17 11:00:00,2025-03-17 16:00:00,midday
547,20005,1,2025-03-17 16:00:00,2025-03-17 23:00:00,evening
548,20010,1,2025-03-17 23:00:00,2025-03-18 05:00:00,overnight
549,20007,1,2025-03-18 05:00:00,2025-03-18 11:00:00,morning
550,20001,1,2025-03-18 11:00:00,2025-03-18 16:00:00,midday
551,20010,1,2025-03-18 16:00:00,2025-03-18 23:00:00,evening
552,20001,1,2025-03-18 23:00:00,2025-03-19 05:00:00,overnight
553,20001,1,2025-03-19 05:00:00,2025-03-19 11:00:00,morning
554,20006,1,2025-03-19 11:00:00,2025-03-19 16:00:00,midday
555,20002,1,2025-03-19 16:00:00,2025-03-19 23:00:00,evening
556,20001,1,2025-03-19 23:00:00,2025-03-20 05:00:00,overnight
557,20006,1,2025-03-20 05:00:00,2025-03-20 11:00:00,morning
558,20002,1,2025-03-20 11:00:00,2025-03-20 16:00:00,midday
559,20006,1,2025-03-20 16:00:00,2025-03-20 23:00:00,evening
560,20010,1,2025-03-20 23:00:00,2025-03-21 05:00:00,overnight
561,20008,1,2025-03-21 05:00:00,2025-03-21 11:00:00,morning
562,20002,1,2025-03-21 11:00:00,2025-03-21 16:00:00,midday
563,20011,1,2025-03-21 16:00:00,2025-03-21 23:00:00,evening
564,20009,1,2025-03-21 23:00:00,2025-03-22 05:00:00,overnight
565,20008,1,2025-03-22 05:00:00,2025-03-22 11:00:00,morning
566,20012,1,2025-03-22 11:00:00,2025-03-22 16:00:00,midday
567,20010,1,2025-03-22 16:00:00,2025-03-22 23:00:00,evening
568,20001,1,2025-03-22 23:00:00,2025-03-23 05:00:00,overnight
569,20007,1,2025-03-23 05:00:00,2025-03-23 11:00:00,morning
570,20010,1,2025-03-23 11:00:00,2025-03-23 16:00:00,midday
571,20006,1,2025-03-23 16:00:00,2025-03-23 23:00:00,evening
572,20006,1,2025-03-23 23:00:00,2025-03-24 05:00:00,overnight
573,20006,1,2025-03-24 05:00:00,2025-03-24 11:00:00,morning
574,20006,1,2025-03-24 11:00:00,2025-03-24 16:00:00,midday
575,20010,1,2025-03-24 16:00:00,2025-03-24 23:00:00,evening
576,20007,1,2025-03-24 23:00:00,2025-03-25 05:00:00,overnight
577,20012,1,2025-03-25 05:00:00,2025-03-25 11:00:00,morning
578,20003,1,2025-03-25 11:00:00,2025-03-25 16:00:00,midday
579,20006,1,2025-03-25 16:00:00,2025-03-25 23:00:00,evening
580,20003,1,2025-03-25 23:00:00,2025-03-26 05:00:00,overnight
581,20007,1,2025-03-26 05:00:00,2025-03-26 11:00:00,morning
582,20007,1,2025-03-26 11:00:00,2025-03-26 16:00:00,midday
583,20008,1,2025-03-26 16:00:00,2025-03-26 23:00:00,evening
584,20002,1,2025-03-26 23:00:00,2025-03-27 05:00:00,overnight
585,20009,1,2025-03-27 05:00:00,2025-03-27 11:00:00,morning
586,20005,1,2025-03-27 11:00:00,2025-03-27 16:00:00,midday
587,20009,1,2025-03-27 16:00:00,2025-03-27 23:00:00,evening
588,20010,1,2025-03-27 23:00:00,2025-03-28 05:00:00,overnight
589,20005,1,2025-03-28 05:00:00,2025-03-28 11:00:00,morning
590,20007,1,2025-03-28 11:00:00,2025-03-28 16:00:00,midday
591,20011,1,2025-03-28 16:00:00,2025-03-28 23:00:00,evening
592,20009,1,2025-03-28 23:00:00,2025-03-29 05:00:00,overnight
593,20004,1,2025-03-29 05:00:00,2025-03-29 11:00:00,morning
594,20002,1,2025-03-29 11:00:00,2025-03-29 16:00:00,midday
595,20009,1,2025-03-29 16:00:00,2025-03-29 23:00:00,evening
596,20002,1,2025-03-29 23:00:00,2025-03-30 05:00:00,overnight
597,20003,1,2025-03-30 05:00:00,2025-03-30 11:00:00,morning
598,20010,1,2025-03-30 11:00:00,2025-03-30 16:00:00,midday
599,20002,1,2025-03-30 16:00:00,2025-03-30 23:00:00,evening
600,20003,1,2025-03-30 23:00:00,2025-03-31 05:00:00,overnight
601,20006,1,2025-03-31 05:00:00,2025-03-31 11:00:00,morning
602,20003,1,2025-03-31 11:00:00,2025-03-31 16:00:00,midday
603,20010,1,2025-03-31 16:00:00,2025-03-31 23:00:00,evening
604,20008,1,2025-03-31 23:00:00,2025-04-01 05:00:00,overnight
605,20011,1,2025-04-01 05:00:00,2025-04-01 11:00:00,morning
606,20006,1,2025-04-01 11:00:00,2025-04-01 16:00:00,midday
607,20007,1,2025-04-01 16:00:00,2025-04-01 23:00:00,evening
608,20001,1,2025-04-01 23:00:00,2025-04-02 05:00:00,overnight
609,20003,1,2025-04-02 05:00:00,2025-04-02 11:00:00,morning
610,20003,1,2025-04-02 11:00:00,2025-04-02 16:00:00,midday
611,20002,1,2025-04-02 16:00:00,2025-04-02 23:00:00,evening
612,20007,1,2025-04-02 23:00:00,2025-04-03 05:00:00,overnight
613,20009,1,2025-04-03 05:00:00,2025-04-03 11:00:00,morning
614,20004,1,2025-04-03 11:00:00,2025-04-03 16:00:00,midday
615,20012,1,2025-04-03 16:00:00,2025-04-03 23:00:00,evening
616,20005,1,2025-04-03 23:00:00,2025-04-04 05:00:00,overnight
617,20003,1,2025-04-04 05:00:00,2025-04-04 11:00:00,morning
618,20011,1,2025-04-04 11:00:00,2025-04-04 16:00:00,midday
619,20009,1,2025-04-04 16:00:00,2025-04-04 23:00:00,evening
620,20004,1,2025-04-04 23:00:00,2025-04-05 05:00:00,overnight
621,20005,1,2025-04-05 05:00:00,2025-04-05 11:00:00,morning
622,20001,1,2025-04-05 11:00:00,2025-04-05 16:00:00,midday
623,20011,1,2025-04-05 16:00:00,2025-04-05 23:00:00,evening
624,20012,1,2025-04-05 23:00:00,2025-04-06 05:00:00,overnight
625,20002,1,2025-04-06 05:00:00,2025-04-06 11:00:00,morning
626,20012,1,2025-04-06 11:00:00,2025-04-06 16:00:00,midday
627,20009,1,2025-04-06 16:00:00,2025-04-06 23:00:00,evening
628,20002,1,2025-04-06 23:00:00,2025-04-07 05:00:00,overnight
629,20005,1,2025-04-07 05:00:00,2025-04-07 11:00:00,morning
630,20008,1,2025-04-07 11:00:00,2025-04-07 16:00:00,midday
631,20003,1,2025-04-07 16:00:00,2025-04-07 23:00:00,evening
632,20006,1,2025-04-07 23:00:00,2025-04-08 05:00:00,overnight
633,20004,1,2025-04-08 05:00:00,2025-04-08 11:00:00,morning
634,20011,1,2025-04-08 11:00:00,2025-04-08 16:00:00,midday
635,20007,1,2025-04-08 16:00:00,2025-04-08 23:00:00,evening
636,20010,1,2025-04-08 23:00:00,2025-04-09 05:00:00,overnight
637,20003,1,2025-04-09 05:00:00,2025-04-09 11:00:00,morning
638,20006,1,2025-04-09 11:00:00,2025-04-09 16:00:00,midday
639,20012,1,2025-04-09 16:00:00,2025-04-09 23:00:00,evening
640,20010,1,2025-04-09 23:00:00,2025-04-10 05:00:00,overnight
641,20009,1,2025-04-10 05:00:00,2025-04-10 11:00:00,morning
642,20011,1,2025-04-10 11:00:00,2025-04-10 16:00:00,midday
643,20010,1,2025-04-10 16:00:00,2025-04-10 23:00:00,evening
644,20001,1,2025-04-10 23:00:00,2025-04-11 05:00:00,overnight
645,20003,1,2025-04-11 05:00:00,2025-04-11 11:00:00,morning
646,20002,1,2025-04-11 11:00:00,2025-04-11 16:00:00,midday
647,20008,1,2025-04-11 16:00:00,2025-04-11 23:00:00,evening
648,20007,1,2025-04-11 23:00:00,2025-04-12 05:00:00,overnight
649,20002,1,2025-04-12 05:00:00,2025-04-12 11:00:00,morning
650,20006,1,2025-04-12 11:00:00,2025-04-12 16:00:00,midday
651,20003,1,2025-04-12 16:00:00,2025-04-12 23:00:00,evening
652,20008,1,2025-04-12 23:00:00,2025-04-13 05:00:00,overnight
653,20010,1,2025-04-13 05:00:00,2025-04-13 11:00:00,morning
654,20003,1,2025-04-13 11:00:00,2025-04-13 16:00:00,midday
655,20010,1,2025-04-13 16:00:00,2025-04-13 23:00:00,evening
656,20009,1,2025-04-13 23:00:00,2025-04-14 05:00:00,overnight
657,20001,1,2025-04-14 05:00:00,2025-04-14 11:00:00,morning
658,20005,1,2025-04-14 11:00:00,2025-04-14 16:00:00,midday
659,20003,1,2025-04-14 16:00:00,2025-04-14 23:00:00,evening
660,20006,1,2025-04-14 23:00:00,2025-04-15 05:00:00,overnight
661,20010,1,2025-04-15 05:00:00,2025-04-15 11:00:00,morning
662,20002,1,2025-04-15 11:00:00,2025-04-15 16:00:00,midday
663,20009,1,2025-04-15 16:00:00,2025-04-15 23:00:00,evening
664,20006,1,2025-04-15 23:00:00,2025-04-16 05:00:00,overnight
665,20007,1,2025-04-16 05:00:00,2025-04-16 11:00:00,morning
666,20005,1,2025-04-16 11:00:00,2025-04-16 16:00:00,midday
667,20009,1,2025-04-16 16:00:00,2025-04-16 23:00:00,evening
668,20001,1,2025-04-16 23:00:00,2025-04-17 05:00:00,overnight
669,20005,1,2025-04-17 05:00:00,2025-04-17 11:00:00,morning
670,20011,1,2025-04-17 11:00:00,2025-04-17 16:00:00,midday
671,20010,1,2025-04-17 16:00:00,2025-04-17 23:00:00,evening
672,20011,1,2025-04-17 23:00:00,2025-04-18 05:00:00,overnight
673,20006,1,2025-04-18 05:00:00,2025-04-18 11:00:00,morning
674,20007,1,2025-04-18 11:00:00,2025-04-18 16:00:00,midday
675,20012,1,2025-04-18 16:00:00,2025-04-18 23:00:00,evening
676,20004,1,2025-04-18 23:00:00,2025-04-19 05:00:00,overnight
677,20012,1,2025-04-19 05:00:00,2025-04-19 11:00:00,morning
678,20001,1,2025-04-19 11:00:00,2025-04-19 16:00:00,midday
679,20011,1,2025-04-19 16:00:00,2025-04-19 23:00:00,evening
680,20008,1,2025-04-19 23:00:00,2025-04-20 05:00:00,overnight
681,20010,1,2025-04-20 05:00:00,2025-04-20 11:00:00,morning
682,20004,1,2025-04-20 11:00:00,2025-04-20 16:00:00,midday
683,20003,1,2025-04-20 16:00:00,2025-04-20 23:00:00,evening
684,20012,1,2025-04-20 23:00:00,2025-04-21 05:00:00,overnight
685,20007,1,2025-04-21 05:00:00,2025-04-21 11:00:00,morning
686,20012,1,2025-04-21 11:00:00,2025-04-21 16:00:00,midday
687,20002,1,2025-04-21 16:00:00,2025-04-21 23:00:00,evening
688,20008,1,2025-04-21 23:00:00,2025-04-22 05:00:00,overnight
689,20006,1,2025-04-22 05:00:00,2025-04-22 11:00:00,morning
690,20007,1,2025-04-22 11:00:00,2025-04-22 16:00:00,midday
691,20005,1,2025-04-22 16:00:00,2025-04-22 23:00:00,evening
692,20009,1,2025-04-22 23:00:00,2025-04-23 05:00:00,overnight
693,20005,1,2025-04-23 05:00:00,2025-04-23 11:00:00,morning
694,20011,1,2025-04-23 11:00:00,2025-04-23 16:00:00,midday
695,20005,1,2025-04-23 16:00:00,2025-04-23 23:00:00,evening
696,20003,1,2025-04-23 23:00:00,2025-04-24 05:00:00,overnight
697,20011,1,2025-04-24 05:00:00,2025-04-24 11:00:00,morning
698,20001,1,2025-04-24 11:00:00,2025-04-24 16:00:00,midday
699,20002,1,2025-04-24 16:00:00,2025-04-24 23:00:00,evening
700,20008,1,2025-04-24 23:00:00,2025-04-25 05:00:00,overnight
701,20001,1,2025-04-25 05:00:00,2025-04-25 11:00:00,morning
702,20007,1,2025-04-25 11:00:00,2025-04-25 16:00:00,midday
703,20005,1,2025-04-25 16:00:00,2025-04-25 23:00:00,evening
704,20003,1,2025-04-25 23:00:00,2025-04-26 05:00:00,overnight
705,20012,1,2025-04-26 05:00:00,2025-04-26 11:00:00,morning
706,20012,1,2025-04-26 11:00:00,2025-04-26 16:00:00,midday
707,20011,1,2025-04-26 16:00:00,2025-04-26 23:00:00,evening
708,20007,1,2025-04-26 23:00:00,2025-04-27 05:00:00,overnight
709,20009,1,2025-04-27 05:00:00,2025-04-27 11:00:00,morning
710,20002,1,2025-04-27 11:00:00,2025-04-27 16:00:00,midday
711,20008,1,2025-04-27 16:00:00,2025-04-27 23:00:00,evening
712,20009,1,2025-04-27 23:00:00,2025-04-28 05:00:00,overnight
713,20011,1,2025-04-28 05:00:00,2025-04-28 11:00:00,morning
714,20003,1,2025-04-28 11:00:00,2025-04-28 16:00:00,midday
715,20002,1,2025-04-28 16:00:00,2025-04-28 23:00:00,evening
716,20007,1,2025-04-28 23:00:00,2025-04-29 05:00:00,overnight
717,20005,1,2025-04-29 05:00:00,2025-04-29 11:00:00,morning
718,20005,1,2025-04-29 11:00:00,2025-04-29 16:00:00,midday
719,20010,1,2025-04-29 16:00:00,2025-04-29 23:00:00,evening
720,20005,1,2025-04-29 23:00:00,2025-04-30 05:00:00,overnight
721,20004,1,2025-04-30 05:00:00,2025-04-30 11:00:00,morning
722,20005,1,2025-04-30 11:00:00,2025-04-30 16:00:00,midday
723,20004,1,2025-04-30 16:00:00,2025-04-30 23:00:00,evening
724,20006,1,2025-04-30 23:00:00,2025-05-01 05:00:00,overnight
725,20004,1,2025-05-01 05:00:00,2025-05-01 11:00:00,morning
726,20002,1,2025-05-01 11:00:00,2025-05-01 16:00:00,midday
727,20009,1,2025-05-01 16:00:00,2025-05-01 23:00:00,evening
728,20002,1,2025-05-01 23:00:00,2025-05-02 05:00:00,overnight
729,20021,2,2024-11-01 05:00:00,2024-11-01 11:00:00,morning
730,20022,2,2024-11-01 11:00:00,2024-11-01 16:00:00,midday
731,20018,2,2024-11-01 16:00:00,2024-11-01 23:00:00,evening
732,20021,2,2024-11-01 23:00:00,2024-11-02 05:00:00,overnight
733,20021,2,2024-11-02 05:00:00,2024-11-02 11:00:00,morning
734,20015,2,2024-11-02 11:00:00,2024-11-02 16:00:00,midday
735,20013,2,2024-11-02 16:00:00,2024-11-02 23:00:00,evening
736,20013,2,2024-11-02 23:00:00,2024-11-03 05:00:00,overnight
737,20015,2,2024-11-03 05:00:00,2024-11-03 11:00:00,morning
738,20017,2,2024-11-03 11:00:00,2024-11-03 16:00:00,midday
739,20015,2,2024-11-03 16:00:00,2024-11-03 23:00:00,evening
740,20024,2,2024-11-03 23:00:00,2024-11-04 05:00:00,overnight
741,20021,2,2024-11-04 05:00:00,2024-11-04 11:00:00,morning
742,20021,2,2024-11-04 11:00:00,2024-11-04 16:00:00,midday
743,20015,2,2024-11-04 16:00:00,2024-11-04 23:00:00,evening
744,20015,2,2024-11-04 23:00:00,2024-11-05 05:00:00,overnight
745,20024,2,2024-11-05 05:00:00,2024-11-05 11:00:00,morning
746,20017,2,2024-11-05 11:00:00,2024-11-05 16:00:00,midday
747,20014,2,2024-11-05 16:00:00,2024-11-05 23:00:00,evening
748,20018,2,2024-11-05 23:00:00,2024-11-06 05:00:00,overnight
